,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy
234,145.0,1,1.0,1,6,1,1,2.0,1.0,1.0,1.0,1,200.0,60.0,3.0,31.0,1,1
235,105.0,1,3.0,1,4,2,2,2.0,1.5,1.0,2.0,1,500.0,40.0,2.0,364.0,0,1
236,490.0,0,4.0,1,15,1,1,12.0,2.5,4.0,4.0,1,0.0,200.0,1.0,31.0,0,2
237,280.0,0,1.0,1,1,1,1,4.0,1.0,2.0,3.0,1,0.0,100.0,3.0,28.0,0,1
238,125.0,1,2.0,1,1,1,2,2.0,1.0,1.0,1.0,1,300.0,35.0,1.0,98.0,1,3
239,170.0,0,1.0,1,2,1,1,2.0,1.0,0.0,1.0,1,0.0,200.0,31.0,62.0,0,1
240,90.0,1,1.0,1,18,2,2,7.0,1.0,3.0,4.0,1,300.0,60.0,2.0,14.0,1,2
241,199.0,1,1.0,1,5,1,1,2.0,1.0,0.0,1.0,1,150.0,50.0,1.0,14.0,0,2
242,230.0,1,2.0,1,6,2,1,6.0,2.0,3.0,4.0,1,500.0,120.0,3.0,10.0,0,2
243,650.0,1,2.0,1,29,2,1,6.0,1.5,4.0,4.0,1,2000.0,200.0,2.0,30.0,0,1
244,75.0,1,1.0,1,16,1,2,2.0,1.0,1.0,1.0,1,200.0,30.0,30.0,90.0,0,2
245,195.0,0,1.0,1,6,1,1,4.0,1.0,2.0,2.0,1,0.0,80.0,2.0,1125.0,0,2
246,205.0,0,1.0,1,11,1,1,5.0,2.0,3.0,3.0,1,600.0,110.0,4.0,1125.0,0,1
247,125.0,1,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1,4000.0,150.0,30.0,200.0,0,1
248,399.0,1,1.0,1,8,1,2,6.0,2.0,3.0,3.0,1,400.0,200.0,3.0,365.0,1,2
249,205.0,1,1.0,1,5,1,1,2.0,1.0,1.0,1.0,1,250.0,45.0,3.0,21.0,0,2
250,375.0,0,2.0,1,4,1,1,5.0,2.0,3.0,3.0,1,300.0,100.0,3.0,5.0,0,1
251,130.0,0,2.0,1,4,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,3.0,7.0,0,3
252,250.0,1,2.0,1,19,1,1,2.0,1.0,1.0,1.0,1,200.0,75.0,31.0,31.0,0,1
253,170.0,0,2.0,1,11,1,1,3.0,1.0,1.0,1.0,1,500.0,65.0,30.0,1125.0,0,1
254,100.0,1,1.0,1,1,1,1,2.0,1.0,1.0,1.0,2,100.0,50.0,3.0,30.0,0,2
255,295.0,1,2.0,1,1,2,1,4.0,1.5,2.0,2.0,1,500.0,150.0,3.0,18.0,0,1
256,220.0,1,4.0,1,7,1,1,2.0,1.0,1.0,1.0,1,2000.0,250.0,30.0,1125.0,0,1
257,269.0,1,2.0,1,13,1,1,2.0,1.0,0.0,1.0,1,200.0,125.0,2.0,21.0,0,1
258,200.0,0,1.0,1,28,1,1,4.0,1.0,1.0,1.0,1,1950.0,0.0,365.0,1000.0,0,2
259,350.0,0,8.0,1,20,2,1,8.0,2.0,2.0,3.0,1,5000.0,150.0,31.0,1125.0,0,1
260,90.0,1,3.0,1,7,1,1,2.0,1.0,1.0,1.0,1,300.0,120.0,30.0,120.0,0,1
261,135.0,1,9.0,1,11,2,2,2.0,2.0,1.0,1.0,1,0.0,25.0,3.0,29.0,1,2
262,550.0,0,1.0,1,5,3,1,4.0,1.5,2.0,3.0,1,0.0,95.0,5.0,24.0,0,1
263,425.0,0,1.0,1,1,1,1,6.0,1.0,3.0,4.0,1,0.0,150.0,3.0,24.0,0,2
264,70.0,1,1.0,1,14,1,2,2.0,1.5,1.0,1.0,1,400.0,180.0,30.0,90.0,0,1
265,100.0,1,1.0,1,18,2,2,2.0,1.5,1.0,1.0,1,100.0,25.0,2.0,1125.0,0,1
266,449.0,0,1.0,1,6,2,1,8.0,2.5,4.0,6.0,1,0.0,200.0,4.0,21.0,1,1
267,43.0,0,42.0,1,18,2,2,2.0,1.0,1.0,1.0,1,150.0,35.0,30.0,1125.0,0,1
268,650.0,1,9.0,1,11,2,1,8.0,3.0,3.0,3.0,1,500.0,250.0,4.0,30.0,1,1
269,140.0,0,4.0,1,9,1,2,2.0,1.0,1.0,1.0,1,150.0,60.0,30.0,180.0,1,1
270,79.0,1,5.0,1,21,1,1,2.0,1.0,1.0,1.0,1,200.0,35.0,1.0,28.0,0,2
271,1172.0399999999972,1,2.0,1,13,1,1,7.0,1.0,3.0,4.0,1,750.0,95.0,4.0,150.0,0,1
272,129.0,1,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,300.0,150.0,28.0,360.0,0,1
273,220.0,0,1.0,1,1,1,1,3.0,1.0,2.0,2.0,1,200.0,150.0,5.0,21.0,1,1
274,450.0,0,1.0,1,12,2,1,5.0,2.0,3.0,3.0,1,1000.0,140.0,3.0,1125.0,0,1
275,90.0,1,1.0,1,6,2,2,3.0,1.0,2.0,1.0,1,200.0,60.0,4.0,16.0,1,2
276,103.0,1,4.0,1,1,1,2,4.0,2.0,2.0,2.0,1,2000.0,50.0,7.0,18.0,0,1
277,95.0,1,1.0,1,8,2,2,2.0,1.0,1.0,1.0,1,0.0,15.0,2.0,4.0,0,2
278,68.0,1,1.0,1,19,2,2,1.0,1.0,1.0,1.0,1,0.0,0.0,2.0,5.0,0,1
279,405.0,0,1.0,1,7,2,1,6.0,2.5,3.0,3.0,3,0.0,0.0,1.0,34.0,0,1
280,129.0,0,3.0,1,11,1,2,3.0,1.0,1.0,1.0,1,200.0,60.0,3.0,30.0,0,2
281,1000.0,0,1.0,1,8,2,1,8.0,2.5,4.0,5.0,1,500.0,199.0,2.0,14.0,0,1
282,93.0,0,2.0,1,7,1,2,1.0,1.0,1.0,1.0,1,250.0,85.0,2.0,120.0,1,1
283,139.0,1,1.0,1,13,1,1,5.0,1.0,3.0,3.0,1,500.0,100.0,3.0,30.0,1,2
284,1049.0,0,1.0,1,13,2,1,8.0,3.5,4.0,5.0,1,750.0,350.0,4.0,30.0,0,1
285,69.0,1,5.0,1,21,1,1,2.0,1.0,1.0,1.0,1,200.0,35.0,1.0,28.0,0,2
286,400.0,1,1.0,1,1,2,1,6.0,1.0,2.0,4.0,1,300.0,100.0,2.0,60.0,1,1
287,105.0,1,4.0,1,8,2,2,2.0,1.0,1.0,1.0,1,100.0,35.0,2.0,15.0,0,1
288,295.0,1,5.0,1,9,1,1,6.0,1.0,2.0,3.0,1,150.0,150.0,5.0,30.0,1,2
289,368.0,1,2.0,1,1,2,1,6.0,2.5,3.0,3.0,1,450.0,150.0,3.0,20.0,0,1
290,195.0,0,2.0,1,6,2,1,2.0,1.0,1.0,1.0,1,500.0,125.0,3.0,27.0,0,1
291,98.0,0,4.0,1,1,2,2,3.0,1.0,1.0,1.0,1,2000.0,100.0,1.0,400.0,0,1
292,121.0,0,48.0,1,7,1,1,2.0,1.0,1.0,2.0,1,2500.0,99.0,30.0,1125.0,0,1
293,500.0,1,3.0,1,8,2,1,6.0,2.5,3.0,3.0,1,0.0,175.0,30.0,180.0,1,1
294,121.0,1,9.0,1,11,2,2,2.0,2.0,1.0,1.0,1,0.0,25.0,3.0,30.0,1,2
295,105.0,0,1.0,1,4,1,1,2.0,1.0,1.0,1.0,1,500.0,50.0,30.0,120.0,0,1
296,350.0,0,1.0,1,7,1,1,5.0,1.0,3.0,3.0,1,1500.0,250.0,30.0,1125.0,0,1
297,975.0,0,1.0,1,8,2,1,6.0,2.0,3.0,4.0,1,300.0,150.0,5.0,21.0,0,1
298,79.0,0,2.0,1,6,1,3,2.0,1.0,1.0,1.0,2,200.0,45.0,30.0,60.0,0,1
299,375.0,1,1.0,1,7,2,1,6.0,2.5,3.0,5.0,1,1500.0,225.0,3.0,60.0,0,1
300,279.0,1,7.0,1,2,1,1,2.0,1.0,1.0,2.0,1,0.0,70.0,30.0,360.0,0,2
301,175.0,0,1.0,1,1,1,1,4.0,1.0,1.0,2.0,1,500.0,100.0,4.0,28.0,0,2
302,123.0,1,3.0,1,2,1,1,4.0,1.0,1.0,1.0,1,150.0,0.0,30.0,365.0,0,2
303,125.0,0,2.0,1,6,1,2,2.0,1.0,1.0,1.0,1,175.0,50.0,30.0,90.0,0,1
304,280.0,1,9.0,1,11,2,2,4.0,2.0,2.0,2.0,1,0.0,40.0,3.0,21.0,1,2
305,50.0,0,3.0,1,14,2,2,1.0,1.0,1.0,1.0,1,200.0,45.0,31.0,140.0,0,1
306,95.0,1,4.0,1,29,1,1,2.0,1.0,1.0,1.0,1,400.0,200.0,30.0,365.0,0,1
307,79.0,0,6.0,1,19,1,2,3.0,1.0,1.0,1.0,1,0.0,75.0,30.0,1125.0,0,1
308,975.0,1,1.0,1,2,1,1,15.0,1.0,1.0,2.0,1,0.0,50.0,1.0,28.0,0,2
309,500.0,0,3.0,1,5,1,1,4.0,1.5,3.0,3.0,1,1000.0,300.0,4.0,28.0,0,2
310,178.0,0,1.0,1,6,1,1,4.0,1.0,1.0,1.0,1,3000.0,200.0,60.0,160.0,0,2
311,350.0,0,1.0,1,16,1,1,2.0,1.0,1.0,1.0,1,1000.0,130.0,3.0,90.0,0,1
312,250.0,1,1.0,1,30,1,1,4.0,1.0,1.0,1.0,1,500.0,125.0,1.0,29.0,0,1
313,79.0,1,1.0,1,6,2,2,2.0,1.0,1.0,1.0,1,100.0,45.0,3.0,25.0,1,1
314,85.0,1,1.0,1,19,2,2,2.0,1.0,1.0,1.0,1,0.0,25.0,2.0,160.0,1,2
315,90.0,1,1.0,1,14,2,2,2.0,1.0,1.0,1.0,1,0.0,25.0,3.0,7.0,0,2
316,199.0,0,0.0,1,16,1,1,4.0,2.0,2.0,2.0,1,2500.0,0.0,30.0,270.0,0,2
317,949.0,1,1.0,1,16,1,1,6.0,2.5,3.0,3.0,1,0.0,225.0,2.0,29.0,1,1
318,282.0,0,3.0,1,1,1,1,2.0,1.5,2.0,2.0,1,690.0,140.0,6.0,12.0,0,1
319,85.0,1,2.0,1,1,1,2,2.0,1.0,1.0,0.0,1,250.0,76.0,2.0,27.0,0,1
320,450.0,1,2.0,1,1,2,1,6.0,2.0,3.0,2.0,1,1000.0,300.0,7.0,27.0,0,1
321,110.0,0,2.0,1,23,1,1,4.0,1.0,1.0,2.0,1,400.0,75.0,2.0,20.0,0,1
322,135.0,1,1.0,1,7,1,1,2.0,1.0,1.0,1.0,1,500.0,25.0,3.0,14.0,0,2
323,150.0,1,1.0,1,1,1,1,2.0,1.0,1.0,2.0,1,150.0,50.0,2.0,7.0,0,2
324,450.0,0,1.0,1,5,2,1,6.0,2.5,3.0,3.0,1,0.0,200.0,3.0,21.0,0,1
325,395.0,1,1.0,1,11,1,1,4.0,2.0,2.0,2.0,1,300.0,165.0,4.0,30.0,0,1
326,120.0,1,1.0,1,4,1,2,2.0,1.0,1.0,3.0,1,200.0,15.0,3.0,21.0,0,2
327,145.0,1,1.0,1,17,1,1,5.0,1.0,1.0,2.0,1,400.0,85.0,1.0,25.0,0,2
328,160.0,0,2.0,1,7,1,1,4.0,1.0,1.0,1.0,1,350.0,100.0,30.0,70.0,0,1
329,79.0,1,5.0,1,23,1,1,2.0,1.0,1.0,1.0,1,199.0,35.0,5.0,26.0,0,2
330,135.0,0,1.0,1,12,1,1,2.0,1.0,1.0,1.0,1,250.0,50.0,3.0,27.0,0,2
331,379.0,0,2.0,1,5,2,2,6.0,2.0,2.0,2.0,1,500.0,159.0,30.0,30.0,0,2
332,322.0,1,2.0,1,1,1,1,4.0,2.0,2.0,2.0,1,999.0,110.0,4.0,14.0,0,1
333,153.0,1,1.0,1,10,1,1,2.0,1.0,1.0,1.0,1,0.0,50.0,1.0,29.0,0,2
334,170.0,1,2.0,1,8,1,1,5.0,1.0,1.0,2.0,1,300.0,100.0,30.0,180.0,0,2
335,175.0,0,1.0,1,2,1,1,2.0,1.5,1.0,1.0,1,1250.0,120.0,30.0,120.0,0,1
336,139.0,1,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,0.0,45.0,3.0,14.0,0,2
337,275.0,1,2.0,1,8,2,1,7.0,1.0,2.0,3.0,1,400.0,150.0,30.0,180.0,0,2
338,520.0,0,3.0,1,21,2,1,6.0,2.0,3.0,3.0,1,1000.0,250.0,5.0,90.0,0,1
339,162.0,0,1.0,1,4,1,1,3.0,1.0,1.0,2.0,1,995.0,180.0,30.0,1125.0,0,1
340,185.0,1,1.0,1,16,1,1,6.0,1.0,2.0,2.0,1,1500.0,300.0,30.0,180.0,0,2
341,123.0,1,36.0,1,25,1,1,2.0,1.0,1.0,1.0,1,1500.0,0.0,30.0,1125.0,0,1
342,115.0,1,1.0,1,5,1,2,3.0,1.5,1.0,1.0,1,100.0,99.0,1.0,30.0,0,3
343,120.0,1,2.0,1,1,1,2,3.0,1.0,1.0,2.0,1,0.0,30.0,1.0,1125.0,1,2
344,120.0,1,2.0,1,1,1,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,1125.0,1,2
345,295.0,0,4.0,1,7,1,1,4.0,1.0,1.0,2.0,1,500.0,75.0,30.0,180.0,1,1
346,350.0,0,2.0,1,1,2,1,6.0,1.0,3.0,4.0,1,500.0,135.0,3.0,28.0,1,1
347,152.0,0,1.0,1,7,2,1,6.0,1.0,1.0,2.0,1,300.0,150.0,30.0,360.0,1,2
348,135.0,1,3.0,1,13,1,1,3.0,1.0,1.0,1.0,1,0.0,220.0,30.0,180.0,1,1
349,250.0,0,1.0,1,29,2,1,4.0,1.5,2.0,3.0,1,500.0,75.0,14.0,45.0,0,2
350,399.0,1,1.0,1,1,1,1,3.0,1.5,1.0,1.0,1,1000.0,100.0,7.0,180.0,1,1
351,146.0,1,1.0,1,6,2,1,5.0,1.0,2.0,2.0,1,100.0,100.0,30.0,1125.0,0,1
352,400.0,1,1.0,1,23,2,1,8.0,2.0,3.0,5.0,1,350.0,195.0,2.0,365.0,0,2
353,80.0,0,1.0,1,1,2,2,2.0,1.0,1.0,1.0,1,500.0,40.0,2.0,60.0,0,2
354,139.0,1,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,400.0,75.0,3.0,29.0,0,1
355,140.0,1,2.0,1,1,1,2,2.0,1.0,1.0,1.0,1,300.0,50.0,2.0,25.0,0,2
356,645.0,1,1.0,1,5,2,1,6.0,2.0,3.0,5.0,1,1250.0,0.0,5.0,27.0,0,2
357,129.0,1,1.0,1,1,1,2,2.0,1.0,1.0,1.0,1,300.0,24.0,4.0,400.0,0,2
358,160.0,1,3.0,1,1,2,2,3.0,1.0,1.0,1.0,1,600.0,55.0,1.0,1125.0,1,2
359,50.0,1,6.0,1,14,2,2,1.0,1.5,1.0,1.0,1,375.0,35.0,30.0,100.0,0,1
360,250.0,1,2.0,1,5,1,1,3.0,1.0,1.0,1.0,1,300.0,150.0,30.0,800.0,1,2
361,120.0,0,2.0,1,18,1,1,6.0,1.0,1.0,4.0,1,125.0,150.0,2.0,26.0,0,1
362,150.0,1,1.0,1,4,1,1,3.0,1.0,1.0,1.0,1,400.0,75.0,3.0,28.0,0,2
363,59.0,1,6.0,1,6,3,2,1.0,2.0,1.0,1.0,1,500.0,55.0,30.0,180.0,0,2
364,57.0,0,2.0,1,19,1,2,2.0,1.0,1.0,1.0,1,100.0,30.0,30.0,180.0,0,2
365,180.0,0,1.0,1,26,3,1,4.0,1.0,2.0,2.0,1,0.0,75.0,4.0,25.0,0,1
366,300.0,1,1.0,1,1,1,1,6.0,1.0,3.0,3.0,1,500.0,150.0,3.0,60.0,1,1
367,325.0,1,2.0,1,2,1,1,1.0,1.5,1.0,1.0,1,1000.0,70.0,3.0,9.0,0,2
368,130.0,0,1.0,1,4,1,1,2.0,1.0,2.0,1.0,1,0.0,100.0,30.0,365.0,1,2
369,70.0,1,3.0,1,13,1,2,2.0,1.0,1.0,1.0,1,0.0,140.0,30.0,1125.0,1,3
370,40.0,1,1.0,1,19,3,2,1.0,1.0,1.0,1.0,1,1000.0,50.0,30.0,92.0,0,1
371,135.0,0,2.0,1,17,2,1,6.0,1.0,1.0,1.0,1,200.0,115.0,1.0,365.0,1,1
372,699.0,1,4.0,1,1,2,1,6.0,1.5,2.0,3.0,1,0.0,125.0,3.0,14.0,0,1
373,200.0,0,2.0,1,2,1,1,3.0,1.0,1.0,1.0,1,100.0,200.0,30.0,1125.0,0,3
374,104.0,0,2.0,1,17,3,1,2.0,1.0,1.0,1.0,1,200.0,95.0,30.0,365.0,0,1
375,249.0,0,2.0,1,4,1,1,4.0,1.0,2.0,4.0,1,0.0,150.0,2.0,21.0,0,2
376,125.0,0,1.0,1,22,1,2,1.0,1.0,1.0,1.0,1,500.0,140.0,31.0,325.0,0,1
377,145.0,1,1.0,1,6,1,1,2.0,1.0,1.0,1.0,1,400.0,50.0,2.0,29.0,0,3
378,70.0,0,1.0,1,31,2,2,2.0,1.5,3.0,1.0,1,100.0,25.0,3.0,27.0,0,2
379,65.0,0,1.0,1,31,2,2,2.0,2.0,3.0,1.0,1,100.0,25.0,3.0,27.0,0,2
380,70.0,0,1.0,1,31,2,2,2.0,1.0,1.0,2.0,1,100.0,25.0,3.0,27.0,0,2
381,300.0,1,1.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,50.0,3.0,10.0,1,3
382,168.0,1,2.0,1,1,1,2,1.0,1.0,1.0,1.0,1,0.0,70.0,1.0,30.0,0,1
383,135.0,0,1.0,1,1,1,2,2.0,1.0,1.0,1.0,1,0.0,25.0,31.0,60.0,0,1
384,109.0,1,1.0,1,7,1,2,2.0,1.0,1.0,1.0,1,300.0,80.0,2.0,28.0,0,1
385,179.0,0,2.0,1,11,1,1,3.0,1.0,0.0,2.0,1,1000.0,0.0,30.0,120.0,0,2
386,210.0,0,2.0,1,11,1,1,3.0,1.0,1.0,2.0,1,1800.0,240.0,30.0,120.0,0,2
387,138.0,1,32.0,1,4,1,1,2.0,1.0,1.0,1.0,1,500.0,125.0,30.0,1124.0,0,1
388,375.0,0,7.0,1,1,1,1,3.0,1.0,2.0,2.0,1,2000.0,250.0,30.0,140.0,0,2
389,150.0,1,4.0,1,1,2,2,1.0,1.5,1.0,1.0,1,0.0,75.0,4.0,14.0,0,1
390,95.0,0,1.0,1,6,2,1,2.0,1.0,0.0,3.0,1,300.0,80.0,30.0,365.0,0,1
391,549.0,1,2.0,1,1,2,1,4.0,1.5,2.0,2.0,1,0.0,100.0,5.0,17.0,0,2
392,185.0,0,1.0,1,5,1,1,3.0,1.0,2.0,2.0,1,1000.0,185.0,30.0,200.0,0,1
393,425.0,0,1.0,1,4,2,1,6.0,2.0,4.0,5.0,1,200.0,200.0,2.0,14.0,0,1
394,190.0,1,1.0,1,17,1,1,4.0,1.0,2.0,2.0,1,0.0,125.0,30.0,1125.0,0,2
395,435.0,1,2.0,1,13,1,1,3.0,1.5,1.0,2.0,1,300.0,140.0,3.0,14.0,0,1
396,175.0,1,1.0,1,6,1,1,3.0,1.0,1.0,1.0,1,300.0,70.0,4.0,28.0,0,1
397,111.0,1,2.0,1,15,1,2,1.0,1.0,1.0,1.0,1,0.0,80.0,1.0,28.0,0,1
398,189.0,1,32.0,1,3,1,1,2.0,1.0,1.0,1.0,1,500.0,125.0,30.0,1125.0,0,1
399,62.0,1,2.0,1,8,2,2,1.0,2.0,1.0,1.0,1,250.0,55.0,30.0,120.0,0,1
400,295.0,1,1.0,1,11,1,1,5.0,1.0,2.0,2.0,1,1000.0,0.0,30.0,1125.0,0,1
401,79.0,0,3.0,1,14,1,2,2.0,1.0,1.0,1.0,1,600.0,80.0,30.0,360.0,0,1
402,199.0,0,28.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,250.0,30.0,180.0,1,3
403,85.0,1,4.0,1,1,1,2,2.0,1.0,1.0,2.0,1,100.0,0.0,5.0,60.0,1,2
404,185.0,0,1.0,1,35,1,1,4.0,1.0,2.0,3.0,1,400.0,150.0,7.0,180.0,0,1
405,93.0,1,1.0,1,1,1,2,1.0,1.0,1.0,1.0,1,0.0,20.0,4.0,29.0,0,2
406,150.0,1,1.0,1,7,1,1,4.0,2.0,2.0,2.0,1,3000.0,200.0,30.0,180.0,0,1
407,859.0,1,6.0,1,6,2,1,10.0,2.0,4.0,7.0,1,500.0,250.0,2.0,28.0,1,2
408,68.0,0,2.0,1,14,1,1,6.0,1.0,2.0,3.0,1,0.0,95.0,2.0,10.0,0,1
409,175.0,1,2.0,1,5,1,1,5.0,1.0,0.0,3.0,1,300.0,120.0,5.0,30.0,0,1
410,400.0,0,4.0,1,7,1,1,7.0,2.0,3.0,4.0,1,1000.0,200.0,30.0,365.0,0,1
411,101.0,0,48.0,1,1,1,1,2.0,1.0,1.0,1.0,1,2500.0,99.0,30.0,1125.0,0,1
412,990.0,0,2.0,1,22,2,1,6.0,2.5,3.0,3.0,1,1000.0,150.0,5.0,365.0,0,2
413,250.0,1,1.0,1,1,1,2,2.0,0.0,1.0,1.0,1,0.0,90.0,2.0,60.0,0,2
414,245.0,1,2.0,1,1,1,1,4.0,1.5,2.0,3.0,1,200.0,80.0,1.0,365.0,1,2
415,130.0,0,1.0,1,4,1,1,2.0,1.0,1.0,1.0,1,600.0,160.0,30.0,60.0,0,1
416,136.0,0,3.0,1,1,1,1,3.0,1.5,2.0,2.0,1,500.0,60.0,30.0,31.0,1,2
417,275.0,0,2.0,1,32,1,1,4.0,1.0,1.0,2.0,1,0.0,75.0,2.0,29.0,1,3
418,220.0,1,4.0,1,2,2,1,8.0,1.0,3.0,3.0,1,1000.0,0.0,31.0,190.0,0,1
419,210.0,0,1.0,1,7,1,1,6.0,2.0,3.0,5.0,1,0.0,125.0,31.0,365.0,1,1
420,140.0,1,2.0,1,12,1,1,2.0,1.0,1.0,0.0,1,500.0,70.0,30.0,120.0,0,2
421,105.0,0,1.0,1,18,1,2,2.0,1.0,1.0,1.0,1,500.0,30.0,2.0,1125.0,0,2
422,99.0,0,2.0,1,15,1,2,1.0,1.0,1.0,1.0,1,300.0,50.0,30.0,69.0,0,2
423,115.0,1,1.0,1,4,2,2,2.0,1.0,1.0,1.0,1,250.0,35.0,2.0,1125.0,1,2
424,495.0,0,3.0,1,10,2,1,10.0,2.0,4.0,6.0,1,600.0,255.0,3.0,28.0,0,1
425,75.0,0,3.0,1,5,2,2,2.0,1.0,1.0,1.0,1,1900.0,0.0,30.0,30.0,0,1
426,250.0,0,1.0,1,1,2,1,6.0,2.0,3.0,4.0,1,0.0,75.0,3.0,20.0,0,1
427,135.0,1,3.0,1,29,1,1,2.0,1.0,1.0,1.0,1,0.0,50.0,1.0,27.0,1,1
428,79.0,0,3.0,1,16,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,2.0,1125.0,1,3
429,90.0,1,1.0,1,10,1,2,2.0,1.0,1.0,2.0,1,100.0,0.0,3.0,7.0,0,2
430,200.0,0,1.0,1,13,1,1,2.0,1.0,1.0,1.0,1,1000.0,80.0,31.0,90.0,0,2
431,99.0,1,3.0,1,5,1,2,1.0,1.0,1.0,1.0,1,600.0,0.0,30.0,1125.0,0,1
432,272.0,0,3.0,1,11,1,1,2.0,1.5,2.0,2.0,1,800.0,140.0,5.0,12.0,0,1
433,115.0,1,2.0,1,1,1,2,2.0,1.0,1.0,1.0,1,150.0,20.0,2.0,3.0,0,2
434,55.0,1,5.0,1,23,2,2,2.0,3.0,1.0,1.0,1,500.0,49.0,2.0,30.0,0,1
435,775.0,1,3.0,1,13,2,1,5.0,2.0,3.0,3.0,1,500.0,250.0,30.0,90.0,0,1
436,399.0,1,4.0,1,12,2,1,7.0,2.0,3.0,6.0,1,0.0,50.0,3.0,7.0,0,1
437,75.0,0,6.0,1,17,1,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,90.0,1,1
438,311.0,1,2.0,1,2,1,3,2.0,1.0,1.0,2.0,1,100.0,50.0,30.0,90.0,0,1
439,65.0,0,6.0,1,17,1,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,1125.0,0,1
440,310.0,1,2.0,1,4,1,1,4.0,1.5,2.0,2.0,1,0.0,150.0,3.0,10.0,1,1
441,259.0,0,3.0,1,1,1,1,4.0,1.0,2.0,2.0,1,1000.0,350.0,30.0,1125.0,0,1
442,525.0,0,1.0,1,8,2,1,5.0,2.5,3.0,4.0,1,700.0,175.0,4.0,1125.0,0,1
443,300.0,1,4.0,1,10,2,1,6.0,2.0,3.0,3.0,1,250.0,100.0,1.0,45.0,0,1
444,140.0,0,1.0,1,6,1,1,2.0,1.0,1.0,1.0,1,200.0,60.0,30.0,90.0,0,2
445,180.0,0,2.0,1,1,1,1,3.0,1.0,1.0,2.0,1,0.0,45.0,31.0,1125.0,1,2
446,255.0,1,32.0,1,3,1,1,4.0,2.0,3.0,3.0,1,500.0,175.0,30.0,1125.0,0,1
447,74.0,1,2.0,1,20,1,3,1.0,1.5,1.0,1.0,5,100.0,10.0,2.0,14.0,0,2
448,1172.0399999999972,0,1.0,1,2,1,3,2.0,1.0,1.0,1.0,1,1138.0,0.0,58.0,60.0,0,1
449,76.0,1,1.0,1,14,1,2,2.0,1.0,1.0,1.0,1,225.0,38.0,1.0,30.0,0,1
450,550.0,1,1.0,1,15,1,1,4.0,1.0,2.0,2.0,1,3000.0,95.0,2.0,95.0,0,2
451,70.0,1,2.0,1,8,2,2,2.0,2.0,1.0,1.0,1,325.0,55.0,30.0,125.0,0,1
452,595.0,0,2.0,1,2,1,1,4.0,2.0,2.0,2.0,1,500.0,150.0,1.0,40.0,0,1
453,180.0,0,2.0,1,2,1,1,2.0,1.5,1.0,2.0,1,4725.0,175.0,365.0,730.0,0,1
454,68.0,0,2.0,1,10,2,2,1.0,1.0,1.0,1.0,1,100.0,100.0,7.0,30.0,0,2
455,100.0,0,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1,200.0,80.0,30.0,60.0,0,1
456,500.0,1,2.0,1,4,2,1,6.0,3.0,3.0,3.0,1,1000.0,150.0,3.0,1125.0,0,2
457,500.0,0,1.0,1,4,1,1,5.0,2.0,3.0,4.0,1,2000.0,200.0,2.0,30.0,0,1
458,130.0,0,1.0,1,2,1,2,2.0,1.0,1.0,1.0,1,500.0,100.0,30.0,1125.0,0,2
459,192.0,1,1.0,1,5,1,1,2.0,1.0,1.0,1.0,1,500.0,70.0,30.0,90.0,0,2
460,159.0,0,1.0,1,21,1,1,4.0,1.0,1.0,2.0,1,0.0,75.0,2.0,1125.0,1,2
461,220.0,1,4.0,1,8,2,1,5.0,1.0,2.0,3.0,1,0.0,125.0,30.0,90.0,1,2
462,950.0,1,1.0,1,5,2,1,7.0,3.0,4.0,5.0,1,2000.0,230.0,2.0,120.0,0,2
463,500.0,0,1.0,1,22,1,1,6.0,2.0,3.0,4.0,1,250.0,150.0,2.0,18.0,1,1
464,175.0,1,2.0,1,8,2,1,2.0,1.0,1.0,1.0,1,300.0,100.0,30.0,45.0,0,1
465,98.0,1,2.0,1,9,1,2,2.0,1.0,1.0,1.0,1,680.0,75.0,2.0,180.0,0,1
466,150.0,0,1.0,1,19,2,1,4.0,1.0,2.0,2.0,1,100.0,45.0,30.0,1125.0,0,2
467,100.0,0,1.0,1,4,1,1,2.0,1.0,1.0,1.0,1,1400.0,0.0,30.0,90.0,0,1
468,500.0,0,2.0,1,4,1,1,7.0,1.5,5.0,5.0,1,1000.0,150.0,30.0,300.0,0,2
469,120.0,1,2.0,1,11,2,2,2.0,1.5,1.0,1.0,1,375.0,60.0,2.0,28.0,1,1
470,47.0,1,5.0,1,23,2,2,2.0,3.0,1.0,1.0,1,500.0,49.0,2.0,30.0,0,1
