,id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,price_level
132,206634.0,1,98.0,0,20.0,1,25,94108.0,37.79466,-122.40523,2,3,1.0,2.5,1.0,1.0,1,38.0,300.0,0.0,30.0,365.0,6.0,0,1,"(36.9, 264.8]"
133,206637.0,1,98.0,0,20.0,1,25,94108.0,37.79291,-122.40637,2,3,1.0,2.5,1.0,1.0,1,38.0,300.0,0.0,30.0,365.0,3.0,0,1,"(36.9, 264.8]"
134,207980.0,1,100.0,1,1.0,1,8,94131.0,37.74446,-122.43776000000001,2,1,8.0,1.0,3.0,5.0,1,295.0,300.0,132.0,2.0,90.0,364.0,1,1,"(264.8, 491.6]"
135,208727.0,1,100.0,1,8.0,1,21,94121.0,37.78265,-122.48971,1,2,1.0,2.5,1.0,1.0,1,85.0,250.0,85.0,30.0,90.0,28.0,1,3,"(36.9, 264.8]"
136,208831.0,1,100.0,1,1.0,1,15,94133.0,37.80242,-122.4144,1,1,2.0,1.0,1.0,1.0,1,165.0,200.0,60.0,3.0,14.0,456.0,0,1,"(36.9, 264.8]"
137,212265.0,nothing,0.0,0,2.0,1,1,94110.0,37.75551,-122.40881999999999,1,1,4.0,2.0,2.0,1.0,1,178.0,2000.0,250.0,5.0,90.0,11.0,0,1,"(36.9, 264.8]"
138,213854.0,1,100.0,1,2.0,1,5,94114.0,37.76146,-122.43817,1,1,6.0,2.0,3.0,3.0,1,325.0,1000.0,200.0,30.0,180.0,38.0,0,1,"(264.8, 491.6]"
139,216042.0,3,100.0,0,1.0,1,6,94110.0,37.74382,-122.41773,2,1,2.0,1.0,1.0,1.0,1,147.0,500.0,85.0,5.0,14.0,49.0,0,2,"(36.9, 264.8]"
140,216064.0,1,100.0,1,2.0,1,19,94112.0,37.72652,-122.43468,2,2,2.0,2.0,1.0,2.0,1,75.0,100.0,25.0,2.0,30.0,90.0,0,3,"(36.9, 264.8]"
141,217106.0,4,30.0,0,12.0,1,7,94117.0,37.76468,-122.44523000000001,1,1,4.0,1.0,0.0,3.0,1,110.0,400.0,100.0,30.0,365.0,43.0,0,1,"(36.9, 264.8]"
142,221342.0,2,100.0,0,4.0,1,15,94133.0,37.80281,-122.4154,1,2,6.0,2.5,1.0,1.0,1,139.0,0.0,50.0,2.0,30.0,187.0,0,2,"(36.9, 264.8]"
143,224579.0,1,100.0,1,1.0,1,1,94110.0,37.75632,-122.40478,2,1,2.0,1.0,1.0,1.0,1,145.0,500.0,105.0,2.0,1125.0,93.0,0,1,"(36.9, 264.8]"
144,225205.0,nothing,0.0,0,1.0,1,1,94110.0,37.76097,-122.42313,1,2,2.0,1.0,1.0,1.0,1,115.0,0.0,0.0,2.0,21.0,405.0,0,3,"(36.9, 264.8]"
145,226594.0,2,100.0,1,1.0,1,7,94117.0,37.76968,-122.45193,1,2,2.0,0.5,1.0,1.0,1,120.0,0.0,25.0,1.0,365.0,101.0,0,2,"(36.9, 264.8]"
146,231129.0,1,98.0,0,5.0,1,9,94113.0,37.79114000000001,-122.41028999999999,2,1,10.0,4.0,4.0,4.0,1,989.0,500.0,300.0,2.0,365.0,62.0,1,1,"(945.2, 1172.0]"
147,231752.0,2,100.0,1,5.0,1,8,94114.0,37.75565,-122.44022,1,1,4.0,1.0,1.0,2.0,1,250.0,500.0,250.0,30.0,365.0,76.0,0,2,"(36.9, 264.8]"
148,232060.0,nothing,0.0,0,1.0,1,17,94122.0,37.75855,-122.46444,1,1,2.0,1.0,1.0,2.0,1,99.0,500.0,75.0,30.0,1125.0,113.0,0,1,"(36.9, 264.8]"
149,238190.0,2,100.0,0,4.0,1,15,94133.0,37.80301,-122.41581000000001,1,2,3.0,2.0,1.0,2.0,1,99.0,0.0,40.0,2.0,30.0,208.0,1,2,"(36.9, 264.8]"
150,238204.0,1,100.0,1,1.0,1,24,94116.0,37.74174,-122.50435,1,1,4.0,1.0,1.0,1.0,1,135.0,300.0,85.0,3.0,29.0,197.0,1,1,"(36.9, 264.8]"
151,241235.0,1,98.0,0,20.0,1,20,94111.0,37.79271,-122.40383,4,3,4.0,0.0,1.0,4.0,1,45.0,0.0,0.0,1.0,14.0,311.0,1,3,"(36.9, 264.8]"
152,242477.0,3,100.0,0,3.0,1,5,94114.0,37.75967,-122.44256999999999,1,1,5.0,1.0,2.0,3.0,1,225.0,2500.0,300.0,30.0,365.0,60.0,0,1,"(36.9, 264.8]"
153,245339.0,1,98.0,1,32.0,1,3,94109.0,37.78304,-122.41942,1,1,2.0,1.0,1.0,1.0,1,138.0,500.0,125.0,30.0,365.0,8.0,0,1,"(36.9, 264.8]"
154,252867.0,3,50.0,0,1.0,1,11,94107.0,37.75889,-122.39538999999999,1,1,5.0,1.0,3.0,3.0,1,280.0,500.0,100.0,6.0,21.0,23.0,0,1,"(264.8, 491.6]"
155,256148.0,1,100.0,1,1.0,1,5,94114.0,37.76188,-122.44215,1,2,2.0,1.0,1.0,1.0,1,139.0,0.0,35.0,1.0,10.0,576.0,1,2,"(36.9, 264.8]"
156,256176.0,1,100.0,1,1.0,1,12,94118.0,37.77579,-122.45504,1,2,1.0,1.0,1.0,1.0,1,100.0,100.0,40.0,3.0,21.0,297.0,1,2,"(36.9, 264.8]"
157,258873.0,1,100.0,0,3.0,1,16,94133.0,37.80134,-122.40713999999998,1,2,2.0,1.0,1.0,1.0,2,89.0,0.0,0.0,2.0,365.0,351.0,1,2,"(36.9, 264.8]"
158,259919.0,2,100.0,0,48.0,1,17,94117.0,37.7647,-122.45368,1,1,2.0,1.0,1.0,2.0,1,114.0,2500.0,99.0,30.0,365.0,13.0,0,1,"(36.9, 264.8]"
159,261358.0,1,98.0,1,32.0,1,3,94109.0,37.78322,-122.42025,1,1,2.0,1.0,0.0,1.0,1,138.0,500.0,100.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
160,269371.0,1,100.0,1,1.0,1,5,94114.0,37.76294,-122.43973999999999,1,2,2.0,1.5,1.0,1.0,1,115.0,350.0,50.0,2.0,40.0,176.0,1,1,"(36.9, 264.8]"
161,269463.0,2,100.0,0,1.0,1,7,94117.0,37.767109999999995,-122.45151000000001,1,1,2.0,1.0,1.0,1.0,1,250.0,5000.0,50.0,2.0,30.0,120.0,0,1,"(36.9, 264.8]"
162,271602.0,3,100.0,1,1.0,1,2,94103.0,37.77641,-122.40454,1,1,3.0,1.0,1.0,1.0,1,133.0,150.0,0.0,30.0,365.0,101.0,0,2,"(36.9, 264.8]"
163,271647.0,3,100.0,0,2.0,1,10,94122.0,37.75553,-122.50707,1,3,1.0,1.5,1.0,2.0,1,38.0,0.0,20.0,30.0,90.0,134.0,0,1,"(36.9, 264.8]"
164,273530.0,2,100.0,1,2.0,1,11,94107.0,37.75612,-122.39967,1,1,4.0,2.0,2.0,2.0,1,325.0,500.0,150.0,4.0,7.0,33.0,0,1,"(264.8, 491.6]"
165,274334.0,3,90.0,0,1.0,1,10,94122.0,37.75346,-122.50358,2,2,2.0,1.0,1.0,1.0,1,89.0,0.0,0.0,3.0,365.0,67.0,0,6,"(36.9, 264.8]"
166,276072.0,3,100.0,1,1.0,1,1,94103.0,37.76833,-122.42591999999999,1,2,1.0,1.0,1.0,1.0,4,95.0,0.0,19.0,2.0,14.0,52.0,0,1,"(36.9, 264.8]"
167,277339.0,3,90.0,1,1.0,1,19,94112.0,37.72681,-122.43418999999999,1,1,3.0,1.0,1.0,2.0,1,110.0,0.0,75.0,3.0,30.0,343.0,0,1,"(36.9, 264.8]"
168,279184.0,3,100.0,0,2.0,1,1,94110.0,37.7529,-122.41553,1,1,7.0,2.0,3.0,4.0,1,575.0,500.0,200.0,3.0,365.0,13.0,0,1,"(491.6, 718.4]"
169,284117.0,3,100.0,1,2.0,1,8,94131.0,37.74334,-122.42931999999999,2,1,2.0,1.0,1.0,1.0,1,105.0,200.0,100.0,30.0,60.0,209.0,0,2,"(36.9, 264.8]"
170,284766.0,2,100.0,1,1.0,1,13,94123.0,37.799209999999995,-122.43191000000002,2,1,2.0,1.0,1.0,1.0,1,300.0,0.0,100.0,3.0,8.0,22.0,0,1,"(264.8, 491.6]"
171,286311.0,1,100.0,1,2.0,1,5,94114.0,37.76275,-122.44252,1,1,8.0,2.0,3.0,4.0,1,475.0,1000.0,325.0,5.0,14.0,15.0,0,2,"(264.8, 491.6]"
172,287907.0,1,100.0,1,2.0,1,19,94131.0,37.73225,-122.43614,2,1,6.0,2.0,2.0,3.0,1,300.0,600.0,180.0,3.0,28.0,66.0,0,1,"(264.8, 491.6]"
173,288213.0,1,100.0,1,1.0,1,11,94107.0,37.75971,-122.38833000000001,1,1,2.0,1.0,1.0,1.0,1,190.0,0.0,70.0,2.0,365.0,178.0,0,1,"(36.9, 264.8]"
174,292723.0,3,51.0,0,42.0,1,18,94112.0,37.730959999999996,-122.42378000000001,2,2,2.0,1.0,1.0,1.0,1,45.0,150.0,35.0,30.0,1125.0,18.0,0,1,"(36.9, 264.8]"
175,295240.0,1,100.0,1,1.0,1,5,94114.0,37.76267,-122.43919,1,1,4.0,1.0,1.0,2.0,1,299.0,500.0,85.0,2.0,365.0,148.0,1,1,"(264.8, 491.6]"
176,295565.0,3,51.0,0,42.0,1,18,94112.0,37.7303,-122.42464,2,2,1.0,1.0,1.0,1.0,1,38.0,150.0,30.0,30.0,1125.0,11.0,0,1,"(36.9, 264.8]"
177,298368.0,1,100.0,0,1.0,1,1,94110.0,37.76259,-122.41748,1,1,2.0,1.0,1.0,1.0,1,160.0,200.0,100.0,30.0,60.0,57.0,0,2,"(36.9, 264.8]"
178,308885.0,1,90.0,0,2.0,1,16,94133.0,37.79954,-122.40678999999999,1,1,4.0,1.0,1.0,2.0,1,135.0,250.0,100.0,30.0,59.0,109.0,1,1,"(36.9, 264.8]"
179,314368.0,1,100.0,1,1.0,1,16,94133.0,37.80345,-122.40798000000001,1,1,5.0,1.0,2.0,2.0,1,600.0,0.0,75.0,1.0,29.0,32.0,0,2,"(491.6, 718.4]"
180,317078.0,4,30.0,0,12.0,1,4,94117.0,37.77612,-122.43292,1,1,4.0,1.0,1.0,2.0,1,100.0,400.0,100.0,30.0,1125.0,14.0,0,2,"(36.9, 264.8]"
181,317121.0,4,30.0,0,12.0,1,7,94117.0,37.76641,-122.44667,1,1,2.0,1.0,0.0,1.0,1,90.0,400.0,100.0,30.0,365.0,27.0,0,1,"(36.9, 264.8]"
182,325478.0,1,100.0,1,1.0,1,1,94110.0,37.76065,-122.42414,1,1,4.0,1.0,2.0,2.0,1,365.0,200.0,120.0,4.0,90.0,114.0,0,2,"(264.8, 491.6]"
183,329020.0,nothing,0.0,0,1.0,1,2,94107.0,37.782779999999995,-122.39336999999999,1,1,2.0,1.0,1.0,1.0,1,250.0,400.0,150.0,30.0,120.0,6.0,1,2,"(36.9, 264.8]"
184,330736.0,1,100.0,1,2.0,1,1,94107.0,37.76592,-122.40628000000001,2,1,2.0,1.0,1.0,1.0,1,298.0,350.0,175.0,3.0,364.0,60.0,0,2,"(264.8, 491.6]"
185,334339.0,1,100.0,1,1.0,1,5,94114.0,37.76295,-122.44259,2,2,1.0,1.0,1.0,1.0,1,99.0,250.0,50.0,3.0,20.0,175.0,0,2,"(36.9, 264.8]"
186,334886.0,1,100.0,1,5.0,1,13,94123.0,37.804320000000004,-122.44601000000002,1,2,3.0,1.0,1.0,1.0,1,165.0,1000.0,150.0,60.0,365.0,127.0,0,1,"(36.9, 264.8]"
187,342420.0,1,100.0,0,1.0,1,5,94114.0,37.76052,-122.42938999999998,2,1,8.0,2.0,4.0,5.0,1,595.0,500.0,225.0,4.0,90.0,18.0,1,1,"(491.6, 718.4]"
188,344621.0,1,100.0,0,1.0,1,19,94112.0,37.728359999999995,-122.44797,2,2,2.0,1.0,1.0,1.0,1,95.0,0.0,50.0,1.0,120.0,20.0,1,1,"(36.9, 264.8]"
189,348580.0,1,100.0,0,1.0,1,6,94110.0,37.742709999999995,-122.41955,1,1,4.0,1.0,1.0,2.0,1,160.0,400.0,70.0,2.0,30.0,33.0,0,1,"(36.9, 264.8]"
190,348714.0,1,100.0,1,1.0,1,7,94117.0,37.773070000000004,-122.44293,1,1,4.0,1.0,1.0,2.0,1,190.0,1000.0,90.0,3.0,25.0,346.0,1,1,"(36.9, 264.8]"
191,350391.0,1,100.0,1,2.0,1,8,94131.0,37.74603,-122.43715,2,2,2.0,1.0,1.0,1.0,1,195.0,0.0,25.0,2.0,7.0,149.0,1,3,"(36.9, 264.8]"
192,350479.0,1,100.0,0,4.0,1,1,94110.0,37.75711,-122.40963,2,2,1.0,1.0,1.0,1.0,1,83.0,1800.0,60.0,1.0,180.0,40.0,0,1,"(36.9, 264.8]"
193,351881.0,2,100.0,1,3.0,1,5,94114.0,37.76174,-122.44339,1,2,2.0,1.0,1.0,1.0,1,125.0,0.0,40.0,2.0,7.0,366.0,0,3,"(36.9, 264.8]"
194,351950.0,3,51.0,0,42.0,1,18,94112.0,37.72965,-122.42539,2,2,2.0,1.0,1.0,2.0,1,40.0,150.0,35.0,30.0,1125.0,20.0,0,1,"(36.9, 264.8]"
195,352165.0,1,98.0,1,2.0,1,5,94114.0,37.75813,-122.4355,1,1,3.0,1.0,1.0,1.0,1,115.0,300.0,80.0,2.0,100.0,199.0,0,2,"(36.9, 264.8]"
196,353292.0,1,100.0,0,1.0,1,4,94117.0,37.77093,-122.42823,1,2,2.0,0.5,1.0,1.0,1,90.0,500.0,60.0,7.0,180.0,10.0,0,1,"(36.9, 264.8]"
197,364023.0,nothing,0.0,0,1.0,1,18,94112.0,37.72636,-122.43342,1,2,2.0,1.0,1.0,1.0,1,85.0,0.0,0.0,30.0,1000.0,0.0,1,2,"(36.9, 264.8]"
198,364397.0,1,100.0,1,5.0,1,5,94114.0,37.7586,-122.43332,1,2,2.0,1.5,1.0,1.0,1,95.0,0.0,75.0,2.0,30.0,72.0,0,1,"(36.9, 264.8]"
199,365275.0,1,100.0,0,2.0,1,6,94110.0,37.735009999999996,-122.42045,1,1,2.0,1.0,0.0,1.0,1,135.0,100.0,25.0,1.0,14.0,224.0,1,2,"(36.9, 264.8]"
200,374997.0,2,100.0,1,3.0,1,5,94114.0,37.76055,-122.44221,1,1,6.0,1.0,3.0,3.0,1,549.0,250.0,75.0,3.0,10.0,36.0,0,2,"(491.6, 718.4]"
201,377569.0,1,100.0,0,1.0,1,1,94110.0,37.75131,-122.40795,2,2,1.0,1.0,1.0,2.0,2,70.0,0.0,35.0,3.0,90.0,101.0,0,2,"(36.9, 264.8]"
202,379255.0,2,100.0,0,1.0,1,7,94117.0,37.765879999999996,-122.44281000000001,2,1,8.0,3.5,4.0,5.0,1,672.0,750.0,200.0,5.0,29.0,12.0,0,1,"(491.6, 718.4]"
203,379418.0,3,80.0,0,3.0,1,6,94110.0,37.745870000000004,-122.41626000000001,2,1,6.0,2.5,3.0,4.0,1,390.0,600.0,190.0,4.0,1125.0,12.0,0,1,"(264.8, 491.6]"
204,381217.0,1,100.0,1,3.0,1,6,94110.0,37.74498,-122.41927,2,2,2.0,1.0,1.0,1.0,1,102.0,200.0,70.0,30.0,180.0,174.0,1,2,"(36.9, 264.8]"
205,392543.0,2,100.0,1,2.0,1,11,94107.0,37.761959999999995,-122.39411000000001,1,1,2.0,1.0,1.0,0.0,1,250.0,300.0,80.0,4.0,30.0,120.0,0,2,"(36.9, 264.8]"
206,394575.0,2,100.0,1,1.0,1,6,94110.0,37.74248,-122.41068999999999,1,1,4.0,1.0,0.0,2.0,1,149.0,300.0,0.0,6.0,365.0,377.0,0,2,"(36.9, 264.8]"
207,408471.0,2,100.0,0,4.0,1,5,94114.0,37.75666,-122.43607,2,1,6.0,3.0,3.0,3.0,1,700.0,1000.0,150.0,2.0,1125.0,34.0,0,1,"(491.6, 718.4]"
208,409549.0,1,100.0,1,3.0,1,6,94110.0,37.74002,-122.41813,1,1,4.0,1.5,2.0,2.0,1,169.0,450.0,80.0,3.0,5.0,59.0,0,2,"(36.9, 264.8]"
209,409560.0,1,100.0,0,0.0,1,26,94127.0,37.720420000000004,-122.46914,2,2,2.0,1.5,1.0,1.0,1,60.0,300.0,75.0,30.0,120.0,14.0,0,1,"(36.9, 264.8]"
210,413663.0,1,100.0,0,1.0,1,8,94114.0,37.74987,-122.44027,1,1,5.0,2.0,2.0,2.0,1,189.0,300.0,99.0,30.0,10000.0,80.0,0,1,"(36.9, 264.8]"
211,420160.0,1,100.0,0,3.0,1,1,94107.0,37.76318,-122.40708000000001,1,2,2.0,1.0,1.0,1.0,1,99.0,200.0,60.0,3.0,90.0,139.0,0,2,"(36.9, 264.8]"
212,423063.0,1,100.0,1,1.0,1,4,94117.0,37.77044,-122.43598999999999,1,1,2.0,1.0,1.0,1.0,1,289.0,500.0,105.0,3.0,28.0,95.0,0,2,"(264.8, 491.6]"
213,423300.0,1,100.0,0,4.0,1,1,94110.0,37.75635,-122.40996000000001,1,1,3.0,1.0,1.0,3.0,1,122.0,3000.0,100.0,30.0,120.0,19.0,0,1,"(36.9, 264.8]"
214,424846.0,1,100.0,1,1.0,1,12,94118.0,37.783770000000004,-122.47522,2,2,4.0,1.5,1.0,2.0,1,132.0,0.0,40.0,2.0,28.0,198.0,0,3,"(36.9, 264.8]"
215,431632.0,3,70.0,0,3.0,1,21,94121.0,37.78135,-122.48266000000001,1,1,2.0,1.0,1.0,1.0,1,140.0,300.0,70.0,3.0,365.0,208.0,0,3,"(36.9, 264.8]"
216,435389.0,3,100.0,0,7.0,1,25,94108.0,37.79418,-122.40581999999999,2,3,1.0,2.5,1.0,1.0,1,38.0,300.0,0.0,30.0,180.0,9.0,0,1,"(36.9, 264.8]"
217,435390.0,3,100.0,0,7.0,1,25,94108.0,37.79455,-122.406,2,3,1.0,2.5,1.0,1.0,1,38.0,300.0,0.0,30.0,180.0,8.0,0,1,"(36.9, 264.8]"
218,437385.0,1,100.0,1,1.0,1,21,94121.0,37.77884,-122.50535,1,2,2.0,2.0,1.0,1.0,1,128.0,288.0,68.0,2.0,180.0,255.0,1,2,"(36.9, 264.8]"
219,438940.0,1,100.0,1,5.0,1,5,94114.0,37.76003,-122.4357,1,2,2.0,1.5,1.0,1.0,1,116.0,0.0,75.0,2.0,1124.0,46.0,0,1,"(36.9, 264.8]"
220,438967.0,1,100.0,1,5.0,1,5,94114.0,37.759409999999995,-122.43363000000001,1,2,2.0,1.5,1.0,1.0,1,109.0,0.0,40.0,2.0,1125.0,27.0,0,1,"(36.9, 264.8]"
221,439703.0,1,100.0,1,5.0,1,5,94114.0,37.75978,-122.4351,1,1,9.0,1.5,4.0,5.0,1,350.0,0.0,125.0,3.0,1125.0,27.0,0,1,"(264.8, 491.6]"
222,442349.0,nothing,0.0,0,1.0,1,4,94102.0,37.7748,-122.42711000000001,1,1,2.0,1.0,1.0,1.0,1,250.0,250.0,80.0,30.0,90.0,19.0,0,2,"(36.9, 264.8]"
223,442397.0,1,100.0,1,1.0,1,10,94122.0,37.75925,-122.50893,2,1,6.0,2.0,2.0,4.0,1,324.0,300.0,100.0,4.0,13.0,118.0,0,1,"(264.8, 491.6]"
224,443908.0,1,100.0,1,3.0,1,4,94115.0,37.78706,-122.42908,2,2,2.0,1.5,1.0,1.0,1,140.0,500.0,40.0,2.0,365.0,68.0,1,1,"(36.9, 264.8]"
225,444675.0,1,80.0,1,4.0,1,29,94131.0,37.74054,-122.43121000000001,1,1,5.0,2.0,3.0,3.0,1,190.0,2500.0,350.0,30.0,247.0,8.0,0,1,"(36.9, 264.8]"
226,450992.0,4,30.0,0,12.0,1,4,94117.0,37.77407,-122.4331,1,1,7.0,1.0,1.0,5.0,1,110.0,500.0,100.0,30.0,365.0,20.0,0,1,"(36.9, 264.8]"
227,455783.0,3,100.0,0,2.0,1,10,94122.0,37.75385,-122.50806000000001,1,2,1.0,1.5,1.0,1.0,1,57.0,0.0,0.0,30.0,90.0,97.0,0,1,"(36.9, 264.8]"
228,456264.0,3,63.0,0,1.0,1,16,94133.0,37.8059,-122.41803,1,1,3.0,1.0,2.0,2.0,1,165.0,1500.0,149.0,30.0,1125.0,44.0,0,1,"(36.9, 264.8]"
229,456568.0,1,93.0,1,3.0,1,4,94117.0,37.77346,-122.42917,2,2,2.0,3.0,1.0,1.0,1,89.0,0.0,30.0,1.0,365.0,87.0,0,2,"(36.9, 264.8]"
230,457862.0,nothing,0.0,0,1.0,1,4,94115.0,37.781009999999995,-122.44083,2,1,6.0,1.5,3.0,4.0,1,425.0,500.0,150.0,3.0,1125.0,42.0,0,1,"(264.8, 491.6]"
231,457986.0,3,100.0,0,1.0,1,18,94112.0,37.72594,-122.43327,1,1,4.0,2.0,2.0,3.0,1,225.0,1500.0,185.0,6.0,30.0,12.0,0,1,"(36.9, 264.8]"
232,459990.0,3,91.0,0,28.0,1,15,94133.0,37.80041,-122.41568999999998,1,1,2.0,1.0,0.0,1.0,1,148.0,0.0,200.0,30.0,1125.0,3.0,1,3,"(36.9, 264.8]"
233,465723.0,1,100.0,1,1.0,1,24,94116.0,37.73853,-122.47166000000001,1,1,2.0,1.5,2.0,1.0,1,160.0,0.0,40.0,2.0,1125.0,416.0,1,2,"(36.9, 264.8]"
234,467507.0,1,100.0,1,1.0,1,6,94110.0,37.74687,-122.40964,1,1,2.0,1.0,1.0,1.0,1,145.0,200.0,60.0,3.0,31.0,195.0,1,1,"(36.9, 264.8]"
235,467839.0,1,100.0,1,3.0,1,4,94115.0,37.78881,-122.42941,2,2,2.0,1.5,1.0,2.0,1,105.0,500.0,40.0,2.0,364.0,101.0,0,1,"(36.9, 264.8]"
236,468490.0,2,100.0,0,4.0,1,15,94133.0,37.80139000000001,-122.41533999999999,1,1,12.0,2.5,4.0,4.0,1,490.0,0.0,200.0,1.0,31.0,29.0,0,2,"(264.8, 491.6]"
237,468751.0,1,100.0,0,1.0,1,1,94103.0,37.76717,-122.42419,1,1,4.0,1.0,2.0,3.0,1,280.0,0.0,100.0,3.0,28.0,26.0,0,1,"(264.8, 491.6]"
238,470686.0,1,100.0,1,2.0,1,1,94103.0,37.767309999999995,-122.42541999999999,1,2,2.0,1.0,1.0,1.0,1,125.0,300.0,35.0,1.0,98.0,252.0,1,3,"(36.9, 264.8]"
239,472901.0,3,100.0,0,1.0,1,2,94107.0,37.77297,-122.40301000000001,1,1,2.0,1.0,0.0,1.0,1,170.0,0.0,200.0,31.0,62.0,217.0,0,1,"(36.9, 264.8]"
240,474107.0,1,100.0,1,1.0,1,18,94112.0,37.72376,-122.42926000000001,2,2,7.0,1.0,3.0,4.0,1,90.0,300.0,60.0,2.0,14.0,64.0,1,2,"(36.9, 264.8]"
241,479072.0,1,100.0,1,1.0,1,5,94114.0,37.75756,-122.4364,1,1,2.0,1.0,0.0,1.0,1,199.0,150.0,50.0,1.0,14.0,254.0,0,2,"(36.9, 264.8]"
242,479415.0,2,100.0,1,2.0,1,6,94110.0,37.73962,-122.41483999999998,2,1,6.0,2.0,3.0,4.0,1,230.0,500.0,120.0,3.0,10.0,21.0,0,2,"(36.9, 264.8]"
243,482592.0,2,90.0,1,2.0,1,29,94131.0,37.73429,-122.43491000000002,2,1,6.0,1.5,4.0,4.0,1,650.0,2000.0,200.0,2.0,30.0,104.0,0,1,"(491.6, 718.4]"
244,485245.0,1,100.0,1,1.0,1,16,94133.0,37.80332,-122.41076000000001,1,2,2.0,1.0,1.0,1.0,1,75.0,200.0,30.0,30.0,90.0,42.0,0,2,"(36.9, 264.8]"
245,485286.0,1,100.0,0,1.0,1,6,94110.0,37.73895,-122.41273999999999,1,1,4.0,1.0,2.0,2.0,1,195.0,0.0,80.0,2.0,1125.0,44.0,0,2,"(36.9, 264.8]"
246,487019.0,2,100.0,0,1.0,1,11,94107.0,37.756,-122.40021999999999,1,1,5.0,2.0,3.0,3.0,1,205.0,600.0,110.0,4.0,1125.0,23.0,0,1,"(36.9, 264.8]"
247,487499.0,1,100.0,1,1.0,1,1,94110.0,37.76099,-122.42183,1,1,2.0,1.0,1.0,1.0,1,125.0,4000.0,150.0,30.0,200.0,182.0,0,1,"(36.9, 264.8]"
248,488297.0,1,100.0,1,1.0,1,8,94114.0,37.75613,-122.44066000000001,1,2,6.0,2.0,3.0,3.0,1,399.0,400.0,200.0,3.0,365.0,229.0,1,2,"(264.8, 491.6]"
249,488359.0,1,100.0,1,1.0,1,5,94114.0,37.76214,-122.43148000000001,1,1,2.0,1.0,1.0,1.0,1,205.0,250.0,45.0,3.0,21.0,250.0,0,2,"(36.9, 264.8]"
250,491867.0,2,90.0,0,2.0,1,4,94117.0,37.77296,-122.43496999999999,1,1,5.0,2.0,3.0,3.0,1,375.0,300.0,100.0,3.0,5.0,35.0,0,1,"(264.8, 491.6]"
251,491874.0,2,90.0,0,2.0,1,4,94117.0,37.77144000000001,-122.4347,1,2,2.0,1.0,1.0,1.0,1,130.0,0.0,0.0,3.0,7.0,96.0,0,3,"(36.9, 264.8]"
252,493889.0,2,100.0,1,2.0,1,19,94131.0,37.72872,-122.4406,1,1,2.0,1.0,1.0,1.0,1,250.0,200.0,75.0,31.0,31.0,59.0,0,1,"(36.9, 264.8]"
253,496226.0,1,100.0,0,2.0,1,11,94107.0,37.76197,-122.40365,1,1,3.0,1.0,1.0,1.0,1,170.0,500.0,65.0,30.0,1125.0,126.0,0,1,"(36.9, 264.8]"
254,499096.0,2,100.0,1,1.0,1,1,94110.0,37.75853,-122.42387,1,1,2.0,1.0,1.0,1.0,2,100.0,100.0,50.0,3.0,30.0,195.0,0,2,"(36.9, 264.8]"
255,501057.0,1,100.0,1,2.0,1,1,94110.0,37.74946,-122.40916999999999,2,1,4.0,1.5,2.0,2.0,1,295.0,500.0,150.0,3.0,18.0,61.0,0,1,"(264.8, 491.6]"
256,501770.0,1,100.0,1,4.0,1,7,94117.0,37.77166,-122.43826000000001,1,1,2.0,1.0,1.0,1.0,1,220.0,2000.0,250.0,30.0,1125.0,103.0,0,1,"(36.9, 264.8]"
257,504146.0,3,100.0,1,2.0,1,13,94123.0,37.80594,-122.43783,1,1,2.0,1.0,0.0,1.0,1,269.0,200.0,125.0,2.0,21.0,74.0,0,1,"(264.8, 491.6]"
258,505763.0,nothing,0.0,0,1.0,1,28,94131.0,37.750809999999994,-122.44523999999998,1,1,4.0,1.0,1.0,1.0,1,200.0,1950.0,0.0,365.0,1000.0,8.0,0,2,"(36.9, 264.8]"
259,511991.0,2,94.0,0,8.0,1,20,94105.0,37.78952,-122.39595,2,1,8.0,2.0,2.0,3.0,1,350.0,5000.0,150.0,31.0,1125.0,1.0,0,1,"(264.8, 491.6]"
260,515524.0,1,100.0,1,3.0,1,7,94117.0,37.77144000000001,-122.44433000000001,1,1,2.0,1.0,1.0,1.0,1,90.0,300.0,120.0,30.0,120.0,67.0,0,1,"(36.9, 264.8]"
261,516836.0,1,100.0,1,9.0,1,11,94107.0,37.75933,-122.40366999999999,2,2,2.0,2.0,1.0,1.0,1,135.0,0.0,25.0,3.0,29.0,301.0,1,2,"(36.9, 264.8]"
262,517803.0,2,100.0,0,1.0,1,5,94117.0,37.76794,-122.43906000000001,3,1,4.0,1.5,2.0,3.0,1,550.0,0.0,95.0,5.0,24.0,7.0,0,1,"(491.6, 718.4]"
263,522089.0,1,100.0,0,1.0,1,1,94110.0,37.759809999999995,-122.42447,1,1,6.0,1.0,3.0,4.0,1,425.0,0.0,150.0,3.0,24.0,44.0,0,2,"(264.8, 491.6]"
